FACILITY,CLUSTER_FM,ZIP_CODE_INIT,ZIP_CODE_END,BAIRRO,CIDADE_PRINCIPAL,UF,TIPO_VEICULO,QTD_DEMANDA_FM,P0_FM,P1_FM,P2_FM,TOTAL_FM
BRXPR3 - Cascavel,6,89933000,89933999,,São José do Cedro,SC,HR,,,,,
BRXPR3 - Cascavel,6,89933000,89933999,,São José do Cedro,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89933000,89933999,,São José do Cedro,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89933000,89933999,,São José do Cedro,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89933000,89933999,,São José do Cedro,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89935000,89935999,,Princesa,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89935000,89935999,,Princesa,SC,HR,,,,,
BRXPR3 - Cascavel,6,89935000,89935999,,Princesa,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89935000,89935999,,Princesa,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89935000,89935999,,Princesa,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89935000,89935999,,Princesa,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89940000,89940999,,Guarujá do Sul,SC,HR,,,,,
BRXPR3 - Cascavel,6,89940000,89940999,,Guarujá do Sul,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89940000,89940999,,Guarujá do Sul,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89940000,89940999,,Guarujá do Sul,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89940000,89940999,,Guarujá do Sul,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89940000,89940999,,Guarujá do Sul,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89950000,89950999,,Dionísio Cerqueira,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89950000,89950999,,Dionísio Cerqueira,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89950000,89950999,,Dionísio Cerqueira,SC,HR,,,,,
BRXPR3 - Cascavel,6,89950000,89950999,,Dionísio Cerqueira,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89950000,89950999,,Dionísio Cerqueira,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89950000,89950999,,Dionísio Cerqueira,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89960000,89960999,,Dionísio Cerqueira,SC,HR,,,,,
BRXPR3 - Cascavel,6,89960000,89960999,,Dionísio Cerqueira,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89960000,89960999,,Dionísio Cerqueira,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89960000,89960999,,Dionísio Cerqueira,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89960000,89960999,,Dionísio Cerqueira,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89960000,89960999,,Dionísio Cerqueira,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89968000,89968999,,Dionísio Cerqueira,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89968000,89968999,,Dionísio Cerqueira,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89968000,89968999,,Dionísio Cerqueira,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89968000,89968999,,Dionísio Cerqueira,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89968000,89968999,,Dionísio Cerqueira,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89968000,89968999,,Dionísio Cerqueira,SC,HR,,,,,
BRXPR3 - Cascavel,6,89969000,89969999,,Dionísio Cerqueira,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89969000,89969999,,Dionísio Cerqueira,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89969000,89969999,,Dionísio Cerqueira,SC,HR,,,,,
BRXPR3 - Cascavel,6,89969000,89969999,,Dionísio Cerqueira,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89969000,89969999,,Dionísio Cerqueira,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89969000,89969999,,Dionísio Cerqueira,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89970000,89970999,,Anchieta,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89970000,89970999,,Anchieta,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89970000,89970999,,Anchieta,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89970000,89970999,,Anchieta,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89970000,89970999,,Anchieta,SC,HR,,,,,
BRXPR3 - Cascavel,6,89970000,89970999,,Anchieta,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89980000,89980999,,Campo Erê,SC,HR,,,,,
BRXPR3 - Cascavel,6,89980000,89980999,,Campo Erê,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89980000,89980999,,Campo Erê,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89980000,89980999,,Campo Erê,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89980000,89980999,,Campo Erê,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89980000,89980999,,Campo Erê,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89981000,89981999,,Saltinho,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89981000,89981999,,Saltinho,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89981000,89981999,,Saltinho,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89981000,89981999,,Saltinho,SC,HR,,,,,
BRXPR3 - Cascavel,6,89981000,89981999,,Saltinho,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89981000,89981999,,Saltinho,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89982000,89982999,,São Bernardino,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89982000,89982999,,São Bernardino,SC,HR,,,,,
BRXPR3 - Cascavel,6,89982000,89982999,,São Bernardino,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89982000,89982999,,São Bernardino,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89982000,89982999,,São Bernardino,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89982000,89982999,,São Bernardino,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89983000,89983999,,Santa Terezinha do Progresso,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89983000,89983999,,Santa Terezinha do Progresso,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89983000,89983999,,Santa Terezinha do Progresso,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89983000,89983999,,Santa Terezinha do Progresso,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89983000,89983999,,Santa Terezinha do Progresso,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89983000,89983999,,Santa Terezinha do Progresso,SC,HR,,,,,
BRXPR3 - Cascavel,6,89985000,89985999,,Palma Sola,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89985000,89985999,,Palma Sola,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89985000,89985999,,Palma Sola,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89985000,89985999,,Palma Sola,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89985000,89985999,,Palma Sola,SC,HR,,,,,
BRXPR3 - Cascavel,6,89985000,89985999,,Palma Sola,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89990000,89990999,,São Lourenço do Oeste,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89990000,89990999,,São Lourenço do Oeste,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89990000,89990999,,São Lourenço do Oeste,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89990000,89990999,,São Lourenço do Oeste,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89990000,89990999,,São Lourenço do Oeste,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89990000,89990999,,São Lourenço do Oeste,SC,HR,,,,,
BRXPR3 - Cascavel,6,89992000,89992999,,São Lourenço do Oeste,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89992000,89992999,,São Lourenço do Oeste,SC,HR,,,,,
BRXPR3 - Cascavel,6,89992000,89992999,,São Lourenço do Oeste,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89992000,89992999,,São Lourenço do Oeste,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89992000,89992999,,São Lourenço do Oeste,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89992000,89992999,,São Lourenço do Oeste,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89994000,89994999,,São Lourenço do Oeste,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89994000,89994999,,São Lourenço do Oeste,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89994000,89994999,,São Lourenço do Oeste,SC,HR,,,,,
BRXPR3 - Cascavel,6,89994000,89994999,,São Lourenço do Oeste,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89994000,89994999,,São Lourenço do Oeste,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89994000,89994999,,São Lourenço do Oeste,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89996000,89996999,,São Lourenço do Oeste,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89996000,89996999,,São Lourenço do Oeste,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89996000,89996999,,São Lourenço do Oeste,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89996000,89996999,,São Lourenço do Oeste,SC,TOCO,,,,,
BRXPR3 - Cascavel,6,89996000,89996999,,São Lourenço do Oeste,SC,HR,,,,,
BRXPR3 - Cascavel,6,89996000,89996999,,São Lourenço do Oeste,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89998000,89998999,,Novo Horizonte,SC,TRUCK,,,,,
BRXPR3 - Cascavel,6,89998000,89998999,,Novo Horizonte,SC,VAN,,,,,
BRXPR3 - Cascavel,6,89998000,89998999,,Novo Horizonte,SC,HR,,,,,
BRXPR3 - Cascavel,6,89998000,89998999,,Novo Horizonte,SC,MEDIO,,,,,
BRXPR3 - Cascavel,6,89998000,89998999,,Novo Horizonte,SC,VUC,,,,,
BRXPR3 - Cascavel,6,89998000,89998999,,Novo Horizonte,SC,TOCO,,,,,
BRXRS1 - RS,11,90000000,91999999,,Porto Alegre,RS,VAN,,,,,0
BRXRS1 - RS,11,90000000,91999999,,Porto Alegre,RS,HR,,,,,0
BRXRS1 - RS,11,90000000,91999999,,Porto Alegre,RS,VUC,,,,,0
BRXRS1 - RS,11,90000000,91999999,,Porto Alegre,RS,TRUCK,,,,,0
BRXRS1 - RS,11,92000000,92009999,,Canoas,RS,TRUCK,,,,,0
BRXRS1 - RS,11,92000000,92009999,,Canoas,RS,VUC,,,,,0
BRXRS1 - RS,11,92000000,92009999,,Canoas,RS,HR,,,,,0
BRXRS1 - RS,11,92000000,92009999,,Canoas,RS,VAN,,,,,0
BRXRS1 - RS,15,92010000,92020999,,Canoas,RS,HR,,,,,
BRXRS1 - RS,15,92010000,92020999,,Canoas,RS,VAN,,,,,
BRXRS1 - RS,15,92010000,92020999,,Canoas,RS,TRUCK,,,,,
BRXRS1 - RS,15,92010000,92020999,,Canoas,RS,TOCO,,,,,
BRXRS1 - RS,15,92010000,92020999,,Canoas,RS,VUC,,,,,
BRXRS1 - RS,15,92010000,92020999,,Canoas,RS,MEDIO,,,,,
BRXRS1 - RS,11,92021000,92030999,,Canoas,RS,HR,,,,,0
BRXRS1 - RS,11,92021000,92030999,,Canoas,RS,VUC,,,,,0
BRXRS1 - RS,11,92021000,92030999,,Canoas,RS,TRUCK,,,,,0
BRXRS1 - RS,11,92021000,92030999,,Canoas,RS,VAN,,,,,0
BRXRS1 - RS,15,92031000,92031999,,Canoas,RS,HR,,,,,
BRXRS1 - RS,15,92031000,92031999,,Canoas,RS,VAN,,,,,
BRXRS1 - RS,15,92031000,92031999,,Canoas,RS,MEDIO,,,,,
BRXRS1 - RS,15,92031000,92031999,,Canoas,RS,TOCO,,,,,
BRXRS1 - RS,15,92031000,92031999,,Canoas,RS,TRUCK,,,,,
BRXRS1 - RS,15,92031000,92031999,,Canoas,RS,VUC,,,,,
BRXRS1 - RS,11,92032000,92309999,,Canoas,RS,VAN,,,,,0
BRXRS1 - RS,11,92032000,92309999,,Canoas,RS,VUC,,,,,0
BRXRS1 - RS,11,92032000,92309999,,Canoas,RS,TRUCK,,,,,0
BRXRS1 - RS,11,92032000,92309999,,Canoas,RS,HR,,,,,0
BRXRS1 - RS,15,92310000,92310999,,Canoas,RS,VAN,,,,,
BRXRS1 - RS,15,92310000,92310999,,Canoas,RS,VUC,,,,,
BRXRS1 - RS,15,92310000,92310999,,Canoas,RS,MEDIO,,,,,
BRXRS1 - RS,15,92310000,92310999,,Canoas,RS,TOCO,,,,,
BRXRS1 - RS,15,92310000,92310999,,Canoas,RS,TRUCK,,,,,
BRXRS1 - RS,15,92310000,92310999,,Canoas,RS,HR,,,,,
BRXRS1 - RS,11,92311000,92399999,,Canoas,RS,HR,,,,,0
BRXRS1 - RS,11,92311000,92399999,,Canoas,RS,TRUCK,,,,,0
BRXRS1 - RS,11,92311000,92399999,,Canoas,RS,VUC,,,,,0
BRXRS1 - RS,11,92311000,92399999,,Canoas,RS,VAN,,,,,0
BRXRS1 - RS,15,92400000,92449999,,Canoas,RS,VUC,,,,,
BRXRS1 - RS,15,92400000,92449999,,Canoas,RS,MEDIO,,,,,
BRXRS1 - RS,15,92400000,92449999,,Canoas,RS,TRUCK,,,,,
BRXRS1 - RS,15,92400000,92449999,,Canoas,RS,VAN,,,,,
BRXRS1 - RS,15,92400000,92449999,,Canoas,RS,HR,,,,,
BRXRS1 - RS,15,92400000,92449999,,Canoas,RS,TOCO,,,,,
BRXRS1 - RS,15,92480000,92480999,,Nova Santa Rita,RS,TOCO,,,,,
BRXRS1 - RS,15,92480000,92480999,,Nova Santa Rita,RS,VUC,,,,,
BRXRS1 - RS,15,92480000,92480999,,Nova Santa Rita,RS,TRUCK,,,,,
BRXRS1 - RS,15,92480000,92480999,,Nova Santa Rita,RS,MEDIO,,,,,
BRXRS1 - RS,15,92480000,92480999,,Nova Santa Rita,RS,HR,,,,,
BRXRS1 - RS,15,92480000,92480999,,Nova Santa Rita,RS,VAN,,,,,
BRXRS1 - RS,15,92510000,92529999,,Montenegro,RS,TRUCK,,,,,
BRXRS1 - RS,15,92510000,92529999,,Montenegro,RS,MEDIO,,,,,
BRXRS1 - RS,15,92510000,92529999,,Montenegro,RS,VAN,,,,,
BRXRS1 - RS,15,92510000,92529999,,Montenegro,RS,HR,,,,,
BRXRS1 - RS,15,92510000,92529999,,Montenegro,RS,VUC,,,,,
BRXRS1 - RS,15,92510000,92529999,,Montenegro,RS,TOCO,,,,,
BRXRS1 - RS,15,92531000,92531999,,Montenegro,RS,HR,,,,,
BRXRS1 - RS,15,92531000,92531999,,Montenegro,RS,MEDIO,,,,,
BRXRS1 - RS,15,92531000,92531999,,Montenegro,RS,VUC,,,,,
BRXRS1 - RS,15,92531000,92531999,,Montenegro,RS,TRUCK,,,,,
BRXRS1 - RS,15,92531000,92531999,,Montenegro,RS,VAN,,,,,
