ZIP_CODE_INIT,ZIP_CODE_END,BAIRRO,CIDADE_PRINCIPAL,UF,TIPO_VEICULO,SVC_CENTRALIZADOR,DEMANDA_CENTRALIZADOR,SVC_CONVENCIONAL,DEMANDA_CONVENCIONAL
23070000,23078509,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23070000,23078509,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23070000,23078509,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23078510,23078900,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23078510,23078900,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23078510,23078900,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23078510,23078900,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23078901,23089999,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23078901,23089999,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23078901,23089999,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23078901,23089999,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23090000,23090999,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23090000,23090999,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23090000,23090999,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23090000,23090999,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23091000,23091999,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23091000,23091999,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23091000,23091999,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23091000,23091999,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23092000,23093999,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23092000,23093999,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23092000,23093999,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23092000,23093999,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23094000,23094140,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23094000,23094140,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23094000,23094140,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23094000,23094140,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23094141,23095004,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23094141,23095004,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23094141,23095004,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23094141,23095004,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095005,23095005,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095005,23095005,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095005,23095005,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095005,23095005,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095006,23095044,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095006,23095044,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095006,23095044,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095006,23095044,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095045,23095045,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095045,23095045,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095045,23095045,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095045,23095045,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095046,23095074,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095046,23095074,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095046,23095074,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095046,23095074,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095075,23095075,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095075,23095075,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095075,23095075,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095075,23095075,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095076,23095089,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095076,23095089,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095076,23095089,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095076,23095089,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095090,23095090,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095090,23095090,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095090,23095090,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095090,23095090,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095091,23095154,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095091,23095154,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095091,23095154,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095091,23095154,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095155,23095155,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095155,23095155,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095155,23095155,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095155,23095155,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095156,23095705,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095156,23095705,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095156,23095705,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095156,23095705,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095706,23095706,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095706,23095706,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095706,23095706,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095706,23095706,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095707,23095709,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095707,23095709,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095707,23095709,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095707,23095709,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095710,23095710,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095710,23095710,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095710,23095710,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095710,23095710,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095711,23095729,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095711,23095729,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095711,23095729,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095711,23095729,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095730,23095730,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095730,23095730,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095730,23095730,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095730,23095730,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095731,23095749,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095731,23095749,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095731,23095749,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095731,23095749,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095750,23095750,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095750,23095750,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095750,23095750,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095750,23095750,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095751,23095759,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095751,23095759,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095751,23095759,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095751,23095759,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095760,23095760,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095760,23095760,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095760,23095760,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095760,23095760,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095761,23095779,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095761,23095779,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095761,23095779,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095761,23095779,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095780,23095780,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095780,23095780,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095780,23095780,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095780,23095780,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095781,23095789,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095781,23095789,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095781,23095789,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095781,23095789,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095790,23095790,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095790,23095790,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095790,23095790,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095790,23095790,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095791,23095799,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095791,23095799,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095791,23095799,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095791,23095799,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095800,23095800,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095800,23095800,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095800,23095800,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095800,23095800,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095801,23095809,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095801,23095809,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095801,23095809,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095801,23095809,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095810,23095810,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095810,23095810,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095810,23095810,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095810,23095810,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095811,23095819,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095811,23095819,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095811,23095819,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095811,23095819,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095820,23095820,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095820,23095820,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095820,23095820,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095820,23095820,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095821,23095829,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095821,23095829,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095821,23095829,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095821,23095829,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095830,23095830,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095830,23095830,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095830,23095830,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095830,23095830,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095831,23095840,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095831,23095840,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095831,23095840,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095831,23095840,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095841,23095842,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095841,23095842,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095841,23095842,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095841,23095842,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095843,23095843,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095843,23095843,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095843,23095843,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095843,23095843,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095844,23095844,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095844,23095844,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095844,23095844,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095844,23095844,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095845,23095851,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095845,23095851,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095845,23095851,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095845,23095851,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095852,23095852,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23095852,23095852,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095852,23095852,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095852,23095852,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095853,23095999,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23095853,23095999,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23095853,23095999,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23095853,23095999,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23096000,23097999,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23096000,23097999,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23096000,23097999,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23096000,23097999,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23098000,23098629,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23098000,23098629,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23098000,23098629,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23098000,23098629,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23098630,23509999,,Rio de Janeiro,RJ,VAN,SRJ10,3,SRJ6,0
23098630,23509999,,Rio de Janeiro,RJ,VUC,SRJ10,10,SRJ6,0
23098630,23509999,,Rio de Janeiro,RJ,HR,SRJ10,3,SRJ6,0
23098630,23509999,,Rio de Janeiro,RJ,UTILITARIOS,SRJ10,10,SRJ6,0
23510000,23515030,,Rio de Janeiro,RJ,VAN,,,SRJ6,0
23510000,23515030,,Rio de Janeiro,RJ,HR,,,SRJ6,0
23510000,23515030,,Rio de Janeiro,RJ,VUC,,,SRJ6,0
23510000,23515030,,Rio de Janeiro,RJ,UTILITARIOS,,,SRJ6,0
23515031,23520389,,Rio de Janeiro,RJ,VAN,,,SRJ6,0
23515031,23520389,,Rio de Janeiro,RJ,HR,,,SRJ6,0
23515031,23520389,,Rio de Janeiro,RJ,VUC,,,SRJ6,0
23515031,23520389,,Rio de Janeiro,RJ,UTILITARIOS,,,SRJ6,0
23520390,23520560,,Rio de Janeiro,RJ,UTILITARIOS,,,SRJ6,0
23520390,23520560,,Rio de Janeiro,RJ,VAN,,,SRJ6,0
23520390,23520560,,Rio de Janeiro,RJ,VUC,,,SRJ6,0
23520390,23520560,,Rio de Janeiro,RJ,HR,,,SRJ6,0
23520561,23530023,,Rio de Janeiro,RJ,VUC,,,SRJ6,0
23520561,23530023,,Rio de Janeiro,RJ,VAN,,,SRJ6,0
23520561,23530023,,Rio de Janeiro,RJ,UTILITARIOS,,,SRJ6,0
23520561,23530023,,Rio de Janeiro,RJ,HR,,,SRJ6,0
23530024,23549999,,Rio de Janeiro,RJ,VUC,,,SRJ6,0
23530024,23549999,,Rio de Janeiro,RJ,VAN,,,SRJ6,0
23530024,23549999,,Rio de Janeiro,RJ,HR,,,SRJ6,0
23530024,23549999,,Rio de Janeiro,RJ,UTILITARIOS,,,SRJ6,0
23550000,23559999,,Rio de Janeiro,RJ,HR,,,SRJ6,0
23550000,23559999,,Rio de Janeiro,RJ,UTILITARIOS,,,SRJ6,0
23550000,23559999,,Rio de Janeiro,RJ,VUC,,,SRJ6,0
23550000,23559999,,Rio de Janeiro,RJ,VAN,,,SRJ6,0
23560000,23580004,,Rio de Janeiro,RJ,HR,,,SRJ6,0
23560000,23580004,,Rio de Janeiro,RJ,VUC,,,SRJ6,0
23560000,23580004,,Rio de Janeiro,RJ,VAN,,,SRJ6,0
23560000,23580004,,Rio de Janeiro,RJ,UTILITARIOS,,,SRJ6,0
23580005,23799999,,Rio de Janeiro,RJ,UTILITARIOS,,,SRJ6,0
23580005,23799999,,Rio de Janeiro,RJ,HR,,,SRJ6,0
23580005,23799999,,Rio de Janeiro,RJ,VAN,,,SRJ6,0
23580005,23799999,,Rio de Janeiro,RJ,VUC,,,SRJ6,0
23800000,23810119,,Itaguaí,RJ,HR,,,SRJ6,0
23800000,23810119,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23800000,23810119,,Itaguaí,RJ,VAN,,,SRJ6,0
23800000,23810119,,Itaguaí,RJ,VUC,,,SRJ6,0
23810120,23810129,,Itaguaí,RJ,VAN,,,SRJ6,0
23810120,23810129,,Itaguaí,RJ,VUC,,,SRJ6,0
23810120,23810129,,Itaguaí,RJ,HR,,,SRJ6,0
23810120,23810129,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810130,23810134,,Itaguaí,RJ,VAN,,,SRJ6,0
23810130,23810134,,Itaguaí,RJ,VUC,,,SRJ6,0
23810130,23810134,,Itaguaí,RJ,HR,,,SRJ6,0
23810130,23810134,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810135,23810139,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810135,23810139,,Itaguaí,RJ,VAN,,,SRJ6,0
23810135,23810139,,Itaguaí,RJ,VUC,,,SRJ6,0
23810135,23810139,,Itaguaí,RJ,HR,,,SRJ6,0
23810140,23810149,,Itaguaí,RJ,HR,,,SRJ6,0
23810140,23810149,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810140,23810149,,Itaguaí,RJ,VAN,,,SRJ6,0
23810140,23810149,,Itaguaí,RJ,VUC,,,SRJ6,0
23810150,23810159,,Itaguaí,RJ,VAN,,,SRJ6,0
23810150,23810159,,Itaguaí,RJ,VUC,,,SRJ6,0
23810150,23810159,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810150,23810159,,Itaguaí,RJ,HR,,,SRJ6,0
23810160,23810199,,Itaguaí,RJ,VAN,,,SRJ6,0
23810160,23810199,,Itaguaí,RJ,VUC,,,SRJ6,0
23810160,23810199,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810160,23810199,,Itaguaí,RJ,HR,,,SRJ6,0
23810200,23810209,,Itaguaí,RJ,VUC,,,SRJ6,0
23810200,23810209,,Itaguaí,RJ,HR,,,SRJ6,0
23810200,23810209,,Itaguaí,RJ,VAN,,,SRJ6,0
23810200,23810209,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810210,23810249,,Itaguaí,RJ,HR,,,SRJ6,0
23810210,23810249,,Itaguaí,RJ,VAN,,,SRJ6,0
23810210,23810249,,Itaguaí,RJ,VUC,,,SRJ6,0
23810210,23810249,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810250,23810259,,Itaguaí,RJ,VUC,,,SRJ6,0
23810250,23810259,,Itaguaí,RJ,VAN,,,SRJ6,0
23810250,23810259,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810250,23810259,,Itaguaí,RJ,HR,,,SRJ6,0
23810260,23810279,,Itaguaí,RJ,VAN,,,SRJ6,0
23810260,23810279,,Itaguaí,RJ,HR,,,SRJ6,0
23810260,23810279,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810260,23810279,,Itaguaí,RJ,VUC,,,SRJ6,0
23810280,23810284,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810280,23810284,,Itaguaí,RJ,VUC,,,SRJ6,0
23810280,23810284,,Itaguaí,RJ,HR,,,SRJ6,0
23810280,23810284,,Itaguaí,RJ,VAN,,,SRJ6,0
23810285,23810349,,Itaguaí,RJ,VAN,,,SRJ6,0
23810285,23810349,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810285,23810349,,Itaguaí,RJ,VUC,,,SRJ6,0
23810285,23810349,,Itaguaí,RJ,HR,,,SRJ6,0
23810350,23810369,,Itaguaí,RJ,VAN,,,SRJ6,0
23810350,23810369,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810350,23810369,,Itaguaí,RJ,VUC,,,SRJ6,0
23810350,23810369,,Itaguaí,RJ,HR,,,SRJ6,0
23810370,23810399,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810370,23810399,,Itaguaí,RJ,VUC,,,SRJ6,0
23810370,23810399,,Itaguaí,RJ,HR,,,SRJ6,0
23810370,23810399,,Itaguaí,RJ,VAN,,,SRJ6,0
23810400,23810419,,Itaguaí,RJ,VUC,,,SRJ6,0
23810400,23810419,,Itaguaí,RJ,VAN,,,SRJ6,0
23810400,23810419,,Itaguaí,RJ,HR,,,SRJ6,0
23810400,23810419,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810420,23810499,,Itaguaí,RJ,VUC,,,SRJ6,0
23810420,23810499,,Itaguaí,RJ,HR,,,SRJ6,0
23810420,23810499,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810420,23810499,,Itaguaí,RJ,VAN,,,SRJ6,0
23810500,23810519,,Itaguaí,RJ,HR,,,SRJ6,0
23810500,23810519,,Itaguaí,RJ,VAN,,,SRJ6,0
23810500,23810519,,Itaguaí,RJ,VUC,,,SRJ6,0
23810500,23810519,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810520,23810522,,Itaguaí,RJ,HR,,,SRJ6,0
23810520,23810522,,Itaguaí,RJ,VUC,,,SRJ6,0
23810520,23810522,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810520,23810522,,Itaguaí,RJ,VAN,,,SRJ6,0
23810523,23810524,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810523,23810524,,Itaguaí,RJ,HR,,,SRJ6,0
23810523,23810524,,Itaguaí,RJ,VUC,,,SRJ6,0
23810523,23810524,,Itaguaí,RJ,VAN,,,SRJ6,0
23810525,23810539,,Itaguaí,RJ,VAN,,,SRJ6,0
23810525,23810539,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810525,23810539,,Itaguaí,RJ,VUC,,,SRJ6,0
23810525,23810539,,Itaguaí,RJ,HR,,,SRJ6,0
23810540,23810559,,Itaguaí,RJ,VUC,,,SRJ6,0
23810540,23810559,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810540,23810559,,Itaguaí,RJ,HR,,,SRJ6,0
23810540,23810559,,Itaguaí,RJ,VAN,,,SRJ6,0
23810560,23810569,,Itaguaí,RJ,VUC,,,SRJ6,0
23810560,23810569,,Itaguaí,RJ,VAN,,,SRJ6,0
23810560,23810569,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810560,23810569,,Itaguaí,RJ,HR,,,SRJ6,0
23810570,23810599,,Itaguaí,RJ,VUC,,,SRJ6,0
23810570,23810599,,Itaguaí,RJ,VAN,,,SRJ6,0
23810570,23810599,,Itaguaí,RJ,HR,,,SRJ6,0
23810570,23810599,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810600,23810619,,Itaguaí,RJ,VUC,,,SRJ6,0
23810600,23810619,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810600,23810619,,Itaguaí,RJ,VAN,,,SRJ6,0
23810600,23810619,,Itaguaí,RJ,HR,,,SRJ6,0
23810620,23810629,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810620,23810629,,Itaguaí,RJ,VAN,,,SRJ6,0
23810620,23810629,,Itaguaí,RJ,VUC,,,SRJ6,0
23810620,23810629,,Itaguaí,RJ,HR,,,SRJ6,0
23810630,23810679,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810630,23810679,,Itaguaí,RJ,VAN,,,SRJ6,0
23810630,23810679,,Itaguaí,RJ,VUC,,,SRJ6,0
23810630,23810679,,Itaguaí,RJ,HR,,,SRJ6,0
23810680,23810699,,Itaguaí,RJ,HR,,,SRJ6,0
23810680,23810699,,Itaguaí,RJ,VUC,,,SRJ6,0
23810680,23810699,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810680,23810699,,Itaguaí,RJ,VAN,,,SRJ6,0
23810700,23810739,,Itaguaí,RJ,VUC,,,SRJ6,0
23810700,23810739,,Itaguaí,RJ,VAN,,,SRJ6,0
23810700,23810739,,Itaguaí,RJ,UTILITARIOS,,,SRJ6,0
23810700,23810739,,Itaguaí,RJ,HR,,,SRJ6,0
